date,origin,dest,pct_leavers,netflow,origin_lat,origin_lon,dest_lat,dest_lon,origin_city,dest_city
2019/4/1,"Fresno, CA","San Jose, CA",22.70%,364,36.783,-119.7939,37.3012,-121.848,Fresno,San Jose
2019/4/1,"Fresno, CA","Los Angeles, CA",11.60%,364,36.783,-119.7939,34.1141,-118.4068,Fresno,Los Angeles
2019/4/1,"Fresno, CA","Seattle, WA",3.90%,364,36.783,-119.7939,47.6211,-122.3244,Fresno,Seattle
2019/4/1,"Fresno, CA","San Diego, CA",3.70%,364,36.783,-119.7939,32.8313,-117.1222,Fresno,San Diego
2019/4/1,"Fresno, CA","San Luis Obispo, CA",3.60%,364,36.783,-119.7939,35.2669,-120.669,Fresno,San Luis Obispo
2019/4/1,"Fresno, CA","Phoenix, AZ",1.70%,364,36.783,-119.7939,33.5722,-112.0892,Fresno,Phoenix
2019/4/1,"Fresno, CA","Portland, OR",1.70%,364,36.783,-119.7939,45.5371,-122.65,Fresno,Portland
2019/4/1,"Fresno, CA","Salinas, CA",1.50%,364,36.783,-119.7939,36.6883,-121.6317,Fresno,Salinas
2019/4/1,"Fresno, CA","Chicago, IL",1.10%,364,36.783,-119.7939,41.8375,-87.6866,Fresno,Chicago
2019/4/1,"Houston, TX","Austin, TX",26.80%,-729,29.786,-95.3885,30.3005,-97.7522,Houston,Austin
2019/4/1,"Houston, TX","San Antonio, TX",13.00%,-729,29.786,-95.3885,29.4632,-98.5238,Houston,San Antonio
2019/4/1,"Houston, TX","Dallas, TX",8.10%,-729,29.786,-95.3885,32.7935,-96.7667,Houston,Dallas
2019/4/1,"Houston, TX","Los Angeles, CA",4.80%,-729,29.786,-95.3885,34.1141,-118.4068,Houston,Los Angeles
2019/4/1,"Houston, TX","Chicago, IL",3.90%,-729,29.786,-95.3885,41.8375,-87.6866,Houston,Chicago
2019/4/1,"Houston, TX","Seattle, WA",3.70%,-729,29.786,-95.3885,47.6211,-122.3244,Houston,Seattle
2019/4/1,"Houston, TX","Washington, DC",2.80%,-729,29.786,-95.3885,38.9047,-77.0163,Houston,Washington
2019/4/1,"Houston, TX","Denver, CO",2.70%,-729,29.786,-95.3885,39.762,-104.8758,Houston,Denver
2019/4/1,"Houston, TX","San Jose, CA",2.20%,-729,29.786,-95.3885,37.3012,-121.848,Houston,San Jose
2019/4/1,"Houston, TX","Atlanta, GA",2.10%,-729,29.786,-95.3885,33.7628,-84.422,Houston,Atlanta
2019/4/1,"Indianapolis, IN","Chicago, IL",54.40%,-335,39.7771,-86.1458,41.8375,-87.6866,Indianapolis,Chicago
2019/4/1,"Indianapolis, IN","Los Angeles, CA",2.70%,-335,39.7771,-86.1458,34.1141,-118.4068,Indianapolis,Los Angeles
2019/4/1,"Indianapolis, IN","Phoenix, AZ",2.40%,-335,39.7771,-86.1458,33.5722,-112.0892,Indianapolis,Phoenix
2019/4/1,"Indianapolis, IN","Tampa, FL",2.20%,-335,39.7771,-86.1458,27.9945,-82.4447,Indianapolis,Tampa
2019/4/1,"Indianapolis, IN","Seattle, WA",2.10%,-335,39.7771,-86.1458,47.6211,-122.3244,Indianapolis,Seattle
2019/4/1,"Indianapolis, IN","Washington, DC",1.90%,-335,39.7771,-86.1458,38.9047,-77.0163,Indianapolis,Washington
2019/4/1,"Indianapolis, IN","North Port, FL",1.80%,-335,39.7771,-86.1458,27.0576,-82.1977,Indianapolis,North Port
2019/4/1,"Indianapolis, IN","San Jose, CA",1.70%,-335,39.7771,-86.1458,37.3012,-121.848,Indianapolis,San Jose
2019/4/1,"Indianapolis, IN","Cape Coral, FL",1.70%,-335,39.7771,-86.1458,26.6443,-81.9957,Indianapolis,Cape Coral
2019/4/1,"Indianapolis, IN","Miami, FL",1.50%,-335,39.7771,-86.1458,25.784,-80.2101,Indianapolis,Miami
2019/4/1,"Jacksonville, FL","Orlando, FL",11.60%,1374,30.3322,-81.6749,28.4773,-81.337,Jacksonville,Orlando
2019/4/1,"Jacksonville, FL","Miami, FL",8.10%,1374,30.3322,-81.6749,25.784,-80.2101,Jacksonville,Miami
2019/4/1,"Jacksonville, FL","Atlanta, GA",7.20%,1374,30.3322,-81.6749,33.7628,-84.422,Jacksonville,Atlanta
2019/4/1,"Jacksonville, FL","Washington, DC",6.50%,1374,30.3322,-81.6749,38.9047,-77.0163,Jacksonville,Washington
2019/4/1,"Jacksonville, FL","Seattle, WA",5.50%,1374,30.3322,-81.6749,47.6211,-122.3244,Jacksonville,Seattle
2019/4/1,"Jacksonville, FL","Tampa, FL",5.50%,1374,30.3322,-81.6749,27.9945,-82.4447,Jacksonville,Tampa
2019/4/1,"Jacksonville, FL","Los Angeles, CA",3.90%,1374,30.3322,-81.6749,34.1141,-118.4068,Jacksonville,Los Angeles
2019/4/1,"Jacksonville, FL","New York, NY",3.60%,1374,30.3322,-81.6749,40.6943,-73.9249,Jacksonville,New York
2019/4/1,"Jacksonville, FL","Chicago, IL",3.60%,1374,30.3322,-81.6749,41.8375,-87.6866,Jacksonville,Chicago
2019/4/1,"Jacksonville, FL","Boston, MA",3.00%,1374,30.3322,-81.6749,42.3188,-71.0852,Jacksonville,Boston
2019/4/1,"Knoxville, TN","Nashville, TN",40.10%,150,35.9692,-83.9496,36.1715,-86.7842,Knoxville,Nashville
2019/4/1,"Knoxville, TN","Memphis, TN",4.80%,150,35.9692,-83.9496,35.1087,-89.9663,Knoxville,Memphis
2019/4/1,"Knoxville, TN","Atlanta, GA",4.20%,150,35.9692,-83.9496,33.7628,-84.422,Knoxville,Atlanta
2019/4/1,"Knoxville, TN","Washington, DC",2.90%,150,35.9692,-83.9496,38.9047,-77.0163,Knoxville,Washington
2019/4/1,"Knoxville, TN","Los Angeles, CA",2.90%,150,35.9692,-83.9496,34.1141,-118.4068,Knoxville,Los Angeles
2019/4/1,"Knoxville, TN","Seattle, WA",2.70%,150,35.9692,-83.9496,47.6211,-122.3244,Knoxville,Seattle
2019/4/1,"Knoxville, TN","Tampa, FL",2.70%,150,35.9692,-83.9496,27.9945,-82.4447,Knoxville,Tampa
2019/4/1,"Las Vegas, NV","Los Angeles, CA",23.20%,5686,36.2333,-115.2654,34.1141,-118.4068,Las Vegas,Los Angeles
2019/4/1,"Las Vegas, NV","San Diego, CA",6.30%,5686,36.2333,-115.2654,32.8313,-117.1222,Las Vegas,San Diego
2019/4/1,"Las Vegas, NV","San Jose, CA",5.80%,5686,36.2333,-115.2654,37.3012,-121.848,Las Vegas,San Jose
2019/4/1,"Las Vegas, NV","Phoenix, AZ",5.70%,5686,36.2333,-115.2654,33.5722,-112.0892,Las Vegas,Phoenix
2019/4/1,"Las Vegas, NV","Seattle, WA",4.80%,5686,36.2333,-115.2654,47.6211,-122.3244,Las Vegas,Seattle
2019/4/1,"Las Vegas, NV","Chicago, IL",3.30%,5686,36.2333,-115.2654,41.8375,-87.6866,Las Vegas,Chicago
2019/4/1,"Las Vegas, NV","Portland, OR",2.90%,5686,36.2333,-115.2654,45.5371,-122.65,Las Vegas,Portland
2019/4/1,"Las Vegas, NV","Dallas, TX",2.80%,5686,36.2333,-115.2654,32.7935,-96.7667,Las Vegas,Dallas
2019/4/1,"Las Vegas, NV","Reno, NV",2.60%,5686,36.2333,-115.2654,39.5497,-119.8483,Las Vegas,Reno
2019/4/1,"Las Vegas, NV","Washington, DC",2.00%,5686,36.2333,-115.2654,38.9047,-77.0163,Las Vegas,Washington
2019/4/1,"Los Angeles, CA","San Diego, CA",19.00%,-16103,34.1141,-118.4068,32.8313,-117.1222,Los Angeles,San Diego
2019/4/1,"Los Angeles, CA","Phoenix, AZ",8.90%,-16103,34.1141,-118.4068,33.5722,-112.0892,Los Angeles,Phoenix
2019/4/1,"Los Angeles, CA","Las Vegas, NV",8.20%,-16103,34.1141,-118.4068,36.2333,-115.2654,Los Angeles,Las Vegas
2019/4/1,"Los Angeles, CA","San Jose, CA",6.00%,-16103,34.1141,-118.4068,37.3012,-121.848,Los Angeles,San Jose
2019/4/1,"Los Angeles, CA","Seattle, WA",4.70%,-16103,34.1141,-118.4068,47.6211,-122.3244,Los Angeles,Seattle
2019/4/1,"Los Angeles, CA","Dallas, TX",3.40%,-16103,34.1141,-118.4068,32.7935,-96.7667,Los Angeles,Dallas
2019/4/1,"Los Angeles, CA","Portland, OR",3.30%,-16103,34.1141,-118.4068,45.5371,-122.65,Los Angeles,Portland
2019/4/1,"Los Angeles, CA","New York, NY",2.70%,-16103,34.1141,-118.4068,40.6943,-73.9249,Los Angeles,New York
2019/4/1,"Los Angeles, CA","Bakersfield, CA",2.40%,-16103,34.1141,-118.4068,35.3529,-119.0359,Los Angeles,Bakersfield
2019/4/1,"Los Angeles, CA","Austin, TX",2.20%,-16103,34.1141,-118.4068,30.3005,-97.7522,Los Angeles,Austin
2019/4/1,"Miami, FL","Orlando, FL",12.30%,3967,25.784,-80.2101,28.4773,-81.337,Miami,Orlando
2019/4/1,"Miami, FL","Cape Coral, FL",7.00%,3967,25.784,-80.2101,26.6443,-81.9957,Miami,Cape Coral
2019/4/1,"Miami, FL","Atlanta, GA",6.80%,3967,25.784,-80.2101,33.7628,-84.422,Miami,Atlanta
2019/4/1,"Miami, FL","Tampa, FL",6.20%,3967,25.784,-80.2101,27.9945,-82.4447,Miami,Tampa
2019/4/1,"Miami, FL","Washington, DC",6.00%,3967,25.784,-80.2101,38.9047,-77.0163,Miami,Washington
2019/4/1,"Miami, FL","New York, NY",5.30%,3967,25.784,-80.2101,40.6943,-73.9249,Miami,New York
2019/4/1,"Miami, FL","Los Angeles, CA",4.40%,3967,25.784,-80.2101,34.1141,-118.4068,Miami,Los Angeles
2019/4/1,"Miami, FL","Chicago, IL",4.20%,3967,25.784,-80.2101,41.8375,-87.6866,Miami,Chicago
2019/4/1,"Miami, FL","Boston, MA",3.80%,3967,25.784,-80.2101,42.3188,-71.0852,Miami,Boston
2019/4/1,"Miami, FL","Jacksonville, FL",3.10%,3967,25.784,-80.2101,30.3322,-81.6749,Miami,Jacksonville
2019/4/1,"Milwaukee, WI","Chicago, IL",31.10%,-1312,43.0642,-87.9675,41.8375,-87.6866,Milwaukee,Chicago
2019/4/1,"Milwaukee, WI","Minneapolis, MN",27.50%,-1312,43.0642,-87.9675,44.9635,-93.2678,Milwaukee,Minneapolis
2019/4/1,"Milwaukee, WI","Madison, WI",2.60%,-1312,43.0642,-87.9675,43.0822,-89.393,Milwaukee,Madison
2019/4/1,"Milwaukee, WI","Los Angeles, CA",2.30%,-1312,43.0642,-87.9675,34.1141,-118.4068,Milwaukee,Los Angeles
2019/4/1,"Milwaukee, WI","Phoenix, AZ",1.80%,-1312,43.0642,-87.9675,33.5722,-112.0892,Milwaukee,Phoenix
2019/4/1,"Milwaukee, WI","Seattle, WA",1.70%,-1312,43.0642,-87.9675,47.6211,-122.3244,Milwaukee,Seattle
2019/4/1,"Milwaukee, WI","Denver, CO",1.50%,-1312,43.0642,-87.9675,39.762,-104.8758,Milwaukee,Denver
2019/4/1,"Milwaukee, WI","Dallas, TX",1.20%,-1312,43.0642,-87.9675,32.7935,-96.7667,Milwaukee,Dallas
2019/4/1,"Milwaukee, WI","Nashville, TN",1.10%,-1312,43.0642,-87.9675,36.1715,-86.7842,Milwaukee,Nashville
2019/4/1,"Milwaukee, WI","Atlanta, GA",1.10%,-1312,43.0642,-87.9675,33.7628,-84.422,Milwaukee,Atlanta
2019/4/1,"Minneapolis, MN","Chicago, IL",9.30%,314,44.9635,-93.2678,41.8375,-87.6866,Minneapolis,Chicago
2019/4/1,"Minneapolis, MN","Phoenix, AZ",8.70%,314,44.9635,-93.2678,33.5722,-112.0892,Minneapolis,Phoenix
2019/4/1,"Minneapolis, MN","Los Angeles, CA",7.30%,314,44.9635,-93.2678,34.1141,-118.4068,Minneapolis,Los Angeles
2019/4/1,"Minneapolis, MN","Seattle, WA",5.10%,314,44.9635,-93.2678,47.6211,-122.3244,Minneapolis,Seattle
2019/4/1,"Minneapolis, MN","Milwaukee, WI",3.50%,314,44.9635,-93.2678,43.0642,-87.9675,Minneapolis,Milwaukee
2019/4/1,"Minneapolis, MN","Washington, DC",3.20%,314,44.9635,-93.2678,38.9047,-77.0163,Minneapolis,Washington
2019/4/1,"Minneapolis, MN","Denver, CO",3.00%,314,44.9635,-93.2678,39.762,-104.8758,Minneapolis,Denver
2019/4/1,"Minneapolis, MN","San Jose, CA",2.80%,314,44.9635,-93.2678,37.3012,-121.848,Minneapolis,San Jose
2019/4/1,"Minneapolis, MN","Cape Coral, FL",2.70%,314,44.9635,-93.2678,26.6443,-81.9957,Minneapolis,Cape Coral
2019/4/1,"Minneapolis, MN","Omaha, NE",2.60%,314,44.9635,-93.2678,41.2627,-96.0529,Minneapolis,Omaha
2019/4/1,"Nashville, TN","Clarksville, TN",8.20%,2302,36.1715,-86.7842,36.5692,-87.3413,Nashville,Clarksville
2019/4/1,"Nashville, TN","Atlanta, GA",6.10%,2302,36.1715,-86.7842,33.7628,-84.422,Nashville,Atlanta
2019/4/1,"Nashville, TN","Knoxville, TN",5.90%,2302,36.1715,-86.7842,35.9692,-83.9496,Nashville,Knoxville
2019/4/1,"Nashville, TN","Los Angeles, CA",4.30%,2302,36.1715,-86.7842,34.1141,-118.4068,Nashville,Los Angeles
2019/4/1,"Nashville, TN","Chicago, IL",3.80%,2302,36.1715,-86.7842,41.8375,-87.6866,Nashville,Chicago
2019/4/1,"Nashville, TN","Washington, DC",3.40%,2302,36.1715,-86.7842,38.9047,-77.0163,Nashville,Washington
2019/4/1,"Nashville, TN","Memphis, TN",3.20%,2302,36.1715,-86.7842,35.1087,-89.9663,Nashville,Memphis
2019/4/1,"Nashville, TN","Seattle, WA",3.00%,2302,36.1715,-86.7842,47.6211,-122.3244,Nashville,Seattle
2019/4/1,"Nashville, TN","Dallas, TX",2.90%,2302,36.1715,-86.7842,32.7935,-96.7667,Nashville,Dallas
2019/4/1,"Nashville, TN","Indianapolis, IN",2.90%,2302,36.1715,-86.7842,39.7771,-86.1458,Nashville,Indianapolis
2019/4/1,"New York, NY","Boston, MA",15.00%,-35855,40.6943,-73.9249,42.3188,-71.0852,New York,Boston
2019/4/1,"New York, NY","Atlanta, GA",9.70%,-35855,40.6943,-73.9249,33.7628,-84.422,New York,Atlanta
2019/4/1,"New York, NY","Philadelphia, PA",7.80%,-35855,40.6943,-73.9249,40.0077,-75.1339,New York,Philadelphia
2019/4/1,"New York, NY","Washington, DC",6.90%,-35855,40.6943,-73.9249,38.9047,-77.0163,New York,Washington
2019/4/1,"New York, NY","Miami, FL",5.30%,-35855,40.6943,-73.9249,25.784,-80.2101,New York,Miami
2019/4/1,"New York, NY","Los Angeles, CA",4.20%,-35855,40.6943,-73.9249,34.1141,-118.4068,New York,Los Angeles
2019/4/1,"New York, NY","San Jose, CA",3.80%,-35855,40.6943,-73.9249,37.3012,-121.848,New York,San Jose
2019/4/1,"New York, NY","Charlotte, NC",3.60%,-35855,40.6943,-73.9249,35.2083,-80.8303,New York,Charlotte
2019/4/1,"New York, NY","Raleigh, NC",3.50%,-35855,40.6943,-73.9249,35.8324,-78.6429,New York,Raleigh
2019/4/1,"New York, NY","Seattle, WA",3.10%,-35855,40.6943,-73.9249,47.6211,-122.3244,New York,Seattle
2019/4/1,"North Port, FL","Tampa, FL",42.40%,1571,27.0576,-82.1977,27.9945,-82.4447,North Port,Tampa
2019/4/1,"North Port, FL","Orlando, FL",9.00%,1571,27.0576,-82.1977,28.4773,-81.337,North Port,Orlando
2019/4/1,"North Port, FL","Washington, DC",3.80%,1571,27.0576,-82.1977,38.9047,-77.0163,North Port,Washington
2019/4/1,"North Port, FL","Chicago, IL",3.80%,1571,27.0576,-82.1977,41.8375,-87.6866,North Port,Chicago
2019/4/1,"North Port, FL","Cape Coral, FL",3.60%,1571,27.0576,-82.1977,26.6443,-81.9957,North Port,Cape Coral
2019/4/1,"North Port, FL","Miami, FL",2.70%,1571,27.0576,-82.1977,25.784,-80.2101,North Port,Miami
2019/4/1,"North Port, FL","Seattle, WA",2.40%,1571,27.0576,-82.1977,47.6211,-122.3244,North Port,Seattle
2019/4/1,"North Port, FL","Boston, MA",2.20%,1571,27.0576,-82.1977,42.3188,-71.0852,North Port,Boston
2019/4/1,"North Port, FL","Bakersfield, CA",2.00%,1571,27.0576,-82.1977,35.3529,-119.0359,North Port,Bakersfield
2019/4/1,"North Port, FL","New York, NY",1.90%,1571,27.0576,-82.1977,40.6943,-73.9249,North Port,New York
2019/4/1,"Orlando, FL","Tampa, FL",34.00%,2488,28.4773,-81.337,27.9945,-82.4447,Orlando,Tampa
2019/4/1,"Orlando, FL","Miami, FL",18.30%,2488,28.4773,-81.337,25.784,-80.2101,Orlando,Miami
2019/4/1,"Orlando, FL","Jacksonville, FL",3.80%,2488,28.4773,-81.337,30.3322,-81.6749,Orlando,Jacksonville
2019/4/1,"Orlando, FL","North Port, FL",3.50%,2488,28.4773,-81.337,27.0576,-82.1977,Orlando,North Port
2019/4/1,"Orlando, FL","Washington, DC",3.30%,2488,28.4773,-81.337,38.9047,-77.0163,Orlando,Washington
2019/4/1,"Orlando, FL","Chicago, IL",2.90%,2488,28.4773,-81.337,41.8375,-87.6866,Orlando,Chicago
2019/4/1,"Orlando, FL","Atlanta, GA",2.80%,2488,28.4773,-81.337,33.7628,-84.422,Orlando,Atlanta
2019/4/1,"Orlando, FL","Los Angeles, CA",2.40%,2488,28.4773,-81.337,34.1141,-118.4068,Orlando,Los Angeles
2019/4/1,"Orlando, FL","New York, NY",2.30%,2488,28.4773,-81.337,40.6943,-73.9249,Orlando,New York
2019/4/1,"Orlando, FL","Boston, MA",2.20%,2488,28.4773,-81.337,42.3188,-71.0852,Orlando,Boston
2019/4/1,"Philadelphia, PA","New York, NY",18.50%,1432,40.0077,-75.1339,40.6943,-73.9249,Philadelphia,New York
2019/4/1,"Philadelphia, PA","Washington, DC",17.60%,1432,40.0077,-75.1339,38.9047,-77.0163,Philadelphia,Washington
2019/4/1,"Philadelphia, PA","Allentown, PA",6.00%,1432,40.0077,-75.1339,40.5961,-75.4756,Philadelphia,Allentown
2019/4/1,"Philadelphia, PA","Miami, FL",4.00%,1432,40.0077,-75.1339,25.784,-80.2101,Philadelphia,Miami
2019/4/1,"Philadelphia, PA","Los Angeles, CA",3.60%,1432,40.0077,-75.1339,34.1141,-118.4068,Philadelphia,Los Angeles
2019/4/1,"Philadelphia, PA","Boston, MA",3.30%,1432,40.0077,-75.1339,42.3188,-71.0852,Philadelphia,Boston
2019/4/1,"Philadelphia, PA","Salisbury, MD",3.10%,1432,40.0077,-75.1339,38.3756,-75.5865,Philadelphia,Salisbury
2019/4/1,"Philadelphia, PA","Atlanta, GA",2.40%,1432,40.0077,-75.1339,33.7628,-84.422,Philadelphia,Atlanta
2019/4/1,"Philadelphia, PA","Seattle, WA",2.30%,1432,40.0077,-75.1339,47.6211,-122.3244,Philadelphia,Seattle
2019/4/1,"Philadelphia, PA","Chicago, IL",2.30%,1432,40.0077,-75.1339,41.8375,-87.6866,Philadelphia,Chicago
2019/4/1,"Phoenix, AZ","Seattle, WA",20.70%,8208,33.5722,-112.0892,47.6211,-122.3244,Phoenix,Seattle
2019/4/1,"Phoenix, AZ","Los Angeles, CA",10.70%,8208,33.5722,-112.0892,34.1141,-118.4068,Phoenix,Los Angeles
2019/4/1,"Phoenix, AZ","Tucson, AZ",7.60%,8208,33.5722,-112.0892,32.1541,-110.8787,Phoenix,Tucson
2019/4/1,"Phoenix, AZ","San Diego, CA",5.30%,8208,33.5722,-112.0892,32.8313,-117.1222,Phoenix,San Diego
2019/4/1,"Phoenix, AZ","Chicago, IL",4.70%,8208,33.5722,-112.0892,41.8375,-87.6866,Phoenix,Chicago
2019/4/1,"Phoenix, AZ","Portland, OR",3.80%,8208,33.5722,-112.0892,45.5371,-122.65,Phoenix,Portland
2019/4/1,"Phoenix, AZ","Las Vegas, NV",3.70%,8208,33.5722,-112.0892,36.2333,-115.2654,Phoenix,Las Vegas
2019/4/1,"Phoenix, AZ","San Jose, CA",3.10%,8208,33.5722,-112.0892,37.3012,-121.848,Phoenix,San Jose
2019/4/1,"Phoenix, AZ","Denver, CO",2.90%,8208,33.5722,-112.0892,39.762,-104.8758,Phoenix,Denver
2019/4/1,"Phoenix, AZ","Dallas, TX",2.40%,8208,33.5722,-112.0892,32.7935,-96.7667,Phoenix,Dallas
2019/4/1,"Portland, OR","Seattle, WA",14.70%,2390,45.5371,-122.65,47.6211,-122.3244,Portland,Seattle
2019/4/1,"Portland, OR","Bend, OR",11.80%,2390,45.5371,-122.65,44.0563,-121.3095,Portland,Bend
2019/4/1,"Portland, OR","Los Angeles, CA",8.20%,2390,45.5371,-122.65,34.1141,-118.4068,Portland,Los Angeles
2019/4/1,"Portland, OR","Las Vegas, NV",8.00%,2390,45.5371,-122.65,36.2333,-115.2654,Portland,Las Vegas
2019/4/1,"Portland, OR","Phoenix, AZ",6.70%,2390,45.5371,-122.65,33.5722,-112.0892,Portland,Phoenix
2019/4/1,"Portland, OR","Eugene, OR",4.60%,2390,45.5371,-122.65,44.0564,-123.1174,Portland,Eugene
2019/4/1,"Portland, OR","San Jose, CA",3.80%,2390,45.5371,-122.65,37.3012,-121.848,Portland,San Jose
2019/4/1,"Portland, OR","San Diego, CA",2.20%,2390,45.5371,-122.65,32.8313,-117.1222,Portland,San Diego
2019/4/1,"Portland, OR","Dallas, TX",2.20%,2390,45.5371,-122.65,32.7935,-96.7667,Portland,Dallas
2019/4/1,"Portland, OR","Austin, TX",2.10%,2390,45.5371,-122.65,30.3005,-97.7522,Portland,Austin
2019/4/1,"Raleigh, NC","Washington, DC",10.00%,2755,35.8324,-78.6429,38.9047,-77.0163,Raleigh,Washington
2019/4/1,"Raleigh, NC","Charlotte, NC",9.50%,2755,35.8324,-78.6429,35.2083,-80.8303,Raleigh,Charlotte
2019/4/1,"Raleigh, NC","Greensboro, NC",8.60%,2755,35.8324,-78.6429,36.0956,-79.8271,Raleigh,Greensboro
2019/4/1,"Raleigh, NC","Boston, MA",4.10%,2755,35.8324,-78.6429,42.3188,-71.0852,Raleigh,Boston
2019/4/1,"Raleigh, NC","Seattle, WA",4.10%,2755,35.8324,-78.6429,47.6211,-122.3244,Raleigh,Seattle
2019/4/1,"Raleigh, NC","Atlanta, GA",3.70%,2755,35.8324,-78.6429,33.7628,-84.422,Raleigh,Atlanta
2019/4/1,"Raleigh, NC","New York, NY",3.50%,2755,35.8324,-78.6429,40.6943,-73.9249,Raleigh,New York
2019/4/1,"Raleigh, NC","San Jose, CA",3.50%,2755,35.8324,-78.6429,37.3012,-121.848,Raleigh,San Jose
2019/4/1,"Raleigh, NC","Los Angeles, CA",3.10%,2755,35.8324,-78.6429,34.1141,-118.4068,Raleigh,Los Angeles
2019/4/1,"Raleigh, NC","Asheville, NC",2.90%,2755,35.8324,-78.6429,35.5707,-82.5537,Raleigh,Asheville
2019/4/1,"Sacramento, CA","San Jose, CA",40.00%,6799,38.5677,-121.4685,37.3012,-121.848,Sacramento,San Jose
2019/4/1,"Sacramento, CA","Los Angeles, CA",8.80%,6799,38.5677,-121.4685,34.1141,-118.4068,Sacramento,Los Angeles
2019/4/1,"Sacramento, CA","Seattle, WA",4.60%,6799,38.5677,-121.4685,47.6211,-122.3244,Sacramento,Seattle
2019/4/1,"Sacramento, CA","Portland, OR",4.50%,6799,38.5677,-121.4685,45.5371,-122.65,Sacramento,Portland
2019/4/1,"Sacramento, CA","San Diego, CA",3.40%,6799,38.5677,-121.4685,32.8313,-117.1222,Sacramento,San Diego
2019/4/1,"Sacramento, CA","Fresno, CA",2.90%,6799,38.5677,-121.4685,36.783,-119.7939,Sacramento,Fresno
2019/4/1,"Sacramento, CA","Phoenix, AZ",2.80%,6799,38.5677,-121.4685,33.5722,-112.0892,Sacramento,Phoenix
2019/4/1,"Sacramento, CA","Reno, NV",2.80%,6799,38.5677,-121.4685,39.5497,-119.8483,Sacramento,Reno
2019/4/1,"Sacramento, CA","Chico, CA",2.00%,6799,38.5677,-121.4685,39.7578,-121.8161,Sacramento,Chico
2019/4/1,"Sacramento, CA","Boise City, ID",1.80%,6799,38.5677,-121.4685,43.6005,-116.2308,Sacramento,Boise City
2019/4/1,"Salinas, CA","San Jose, CA",57.30%,367,36.6883,-121.6317,37.3012,-121.848,Salinas,San Jose
2019/4/1,"Salinas, CA","Los Angeles, CA",5.90%,367,36.6883,-121.6317,34.1141,-118.4068,Salinas,Los Angeles
2019/4/1,"Salinas, CA","Sacramento, CA",4.10%,367,36.6883,-121.6317,38.5677,-121.4685,Salinas,Sacramento
2019/4/1,"Salinas, CA","Seattle, WA",3.00%,367,36.6883,-121.6317,47.6211,-122.3244,Salinas,Seattle
2019/4/1,"Salinas, CA","San Diego, CA",2.60%,367,36.6883,-121.6317,32.8313,-117.1222,Salinas,San Diego
2019/4/1,"Salinas, CA","Washington, DC",2.40%,367,36.6883,-121.6317,38.9047,-77.0163,Salinas,Washington
2019/4/1,"Salinas, CA","Phoenix, AZ",2.10%,367,36.6883,-121.6317,33.5722,-112.0892,Salinas,Phoenix
2019/4/1,"Salinas, CA","Portland, OR",1.80%,367,36.6883,-121.6317,45.5371,-122.65,Salinas,Portland
2019/4/1,"Salinas, CA","Fresno, CA",1.80%,367,36.6883,-121.6317,36.783,-119.7939,Salinas,Fresno
2019/4/1,"Salinas, CA","San Luis Obispo, CA",1.70%,367,36.6883,-121.6317,35.2669,-120.669,Salinas,San Luis Obispo
2019/4/1,"Salt Lake City, UT","Los Angeles, CA",9.20%,556,40.7776,-111.9311,34.1141,-118.4068,Salt Lake City,Los Angeles
2019/4/1,"Salt Lake City, UT","Seattle, WA",8.70%,556,40.7776,-111.9311,47.6211,-122.3244,Salt Lake City,Seattle
2019/4/1,"Salt Lake City, UT","Phoenix, AZ",7.40%,556,40.7776,-111.9311,33.5722,-112.0892,Salt Lake City,Phoenix
2019/4/1,"Salt Lake City, UT","Las Vegas, NV",4.90%,556,40.7776,-111.9311,36.2333,-115.2654,Salt Lake City,Las Vegas
2019/4/1,"Salt Lake City, UT","Portland, OR",4.40%,556,40.7776,-111.9311,45.5371,-122.65,Salt Lake City,Portland
2019/4/1,"Salt Lake City, UT","San Jose, CA",4.30%,556,40.7776,-111.9311,37.3012,-121.848,Salt Lake City,San Jose
2019/4/1,"Salt Lake City, UT","Washington, DC",4.00%,556,40.7776,-111.9311,38.9047,-77.0163,Salt Lake City,Washington
2019/4/1,"Salt Lake City, UT","San Diego, CA",4.00%,556,40.7776,-111.9311,32.8313,-117.1222,Salt Lake City,San Diego
2019/4/1,"Salt Lake City, UT","Boise City, ID",4.00%,556,40.7776,-111.9311,43.6005,-116.2308,Salt Lake City,Boise City
2019/4/1,"Salt Lake City, UT","Denver, CO",3.20%,556,40.7776,-111.9311,39.762,-104.8758,Salt Lake City,Denver
2019/4/1,"San Antonio, TX","Austin, TX",20.10%,1966,29.4632,-98.5238,30.3005,-97.7522,San Antonio,Austin
2019/4/1,"San Antonio, TX","Dallas, TX",16.80%,1966,29.4632,-98.5238,32.7935,-96.7667,San Antonio,Dallas
2019/4/1,"San Antonio, TX","Houston, TX",7.70%,1966,29.4632,-98.5238,29.786,-95.3885,San Antonio,Houston
2019/4/1,"San Antonio, TX","Seattle, WA",4.70%,1966,29.4632,-98.5238,47.6211,-122.3244,San Antonio,Seattle
2019/4/1,"San Antonio, TX","Washington, DC",4.30%,1966,29.4632,-98.5238,38.9047,-77.0163,San Antonio,Washington
2019/4/1,"San Antonio, TX","Corpus Christi, TX",4.30%,1966,29.4632,-98.5238,27.7254,-97.3767,San Antonio,Corpus Christi
2019/4/1,"San Antonio, TX","Los Angeles, CA",3.20%,1966,29.4632,-98.5238,34.1141,-118.4068,San Antonio,Los Angeles
