date,origin,dest,pct_incomers,netflow,dest_lat,dest_lon,origin_lat,origin_lon,origin_city,dest_city
2021/4/1,"Palm Bay, FL","Orlando, FL",3.40%,5532,28.4773,-81.337,27.9631,-80.6593,Palm Bay,Orlando
2021/4/1,"San Jose, CA","Orlando, FL",2.80%,5532,28.4773,-81.337,37.3012,-121.848,San Jose,Orlando
2021/4/1,"New York, NY","Philadelphia, PA",45.10%,1299,40.0077,-75.1339,40.6943,-73.9249,New York,Philadelphia
2021/4/1,"Washington, DC","Philadelphia, PA",16.30%,1299,40.0077,-75.1339,38.9047,-77.0163,Washington,Philadelphia
2021/4/1,"Allentown, PA","Philadelphia, PA",4.00%,1299,40.0077,-75.1339,40.5961,-75.4756,Allentown,Philadelphia
2021/4/1,"Los Angeles, CA","Philadelphia, PA",3.10%,1299,40.0077,-75.1339,34.1141,-118.4068,Los Angeles,Philadelphia
2021/4/1,"Boston, MA","Philadelphia, PA",2.70%,1299,40.0077,-75.1339,42.3188,-71.0852,Boston,Philadelphia
2021/4/1,"Harrisburg, PA","Philadelphia, PA",2.40%,1299,40.0077,-75.1339,40.2752,-76.8843,Harrisburg,Philadelphia
2021/4/1,"San Jose, CA","Philadelphia, PA",2.30%,1299,40.0077,-75.1339,37.3012,-121.848,San Jose,Philadelphia
2021/4/1,"Chicago, IL","Philadelphia, PA",1.80%,1299,40.0077,-75.1339,41.8375,-87.6866,Chicago,Philadelphia
2021/4/1,"Lancaster, PA","Philadelphia, PA",1.80%,1299,40.0077,-75.1339,40.042,-76.3012,Lancaster,Philadelphia
2021/4/1,"Seattle, WA","Philadelphia, PA",1.30%,1299,40.0077,-75.1339,47.6211,-122.3244,Seattle,Philadelphia
2021/4/1,"Los Angeles, CA","Phoenix, AZ",24.40%,11450,33.5722,-112.0892,34.1141,-118.4068,Los Angeles,Phoenix
2021/4/1,"Seattle, WA","Phoenix, AZ",15.90%,11450,33.5722,-112.0892,47.6211,-122.3244,Seattle,Phoenix
2021/4/1,"Chicago, IL","Phoenix, AZ",6.60%,11450,33.5722,-112.0892,41.8375,-87.6866,Chicago,Phoenix
2021/4/1,"San Jose, CA","Phoenix, AZ",6.50%,11450,33.5722,-112.0892,37.3012,-121.848,San Jose,Phoenix
2021/4/1,"Tucson, AZ","Phoenix, AZ",5.20%,11450,33.5722,-112.0892,32.1541,-110.8787,Tucson,Phoenix
2021/4/1,"Portland, OR","Phoenix, AZ",4.20%,11450,33.5722,-112.0892,45.5371,-122.65,Portland,Phoenix
2021/4/1,"Denver, CO","Phoenix, AZ",3.60%,11450,33.5722,-112.0892,39.762,-104.8758,Denver,Phoenix
2021/4/1,"San Diego, CA","Phoenix, AZ",3.40%,11450,33.5722,-112.0892,32.8313,-117.1222,San Diego,Phoenix
2021/4/1,"New York, NY","Phoenix, AZ",2.20%,11450,33.5722,-112.0892,40.6943,-73.9249,New York,Phoenix
2021/4/1,"Washington, DC","Phoenix, AZ",2.20%,11450,33.5722,-112.0892,38.9047,-77.0163,Washington,Phoenix
2021/4/1,"San Jose, CA","Portland, OR",19.60%,1323,45.5371,-122.65,37.3012,-121.848,San Jose,Portland
2021/4/1,"Seattle, WA","Portland, OR",16.30%,1323,45.5371,-122.65,47.6211,-122.3244,Seattle,Portland
2021/4/1,"Los Angeles, CA","Portland, OR",12.00%,1323,45.5371,-122.65,34.1141,-118.4068,Los Angeles,Portland
2021/4/1,"Eugene, OR","Portland, OR",8.20%,1323,45.5371,-122.65,44.0564,-123.1174,Eugene,Portland
2021/4/1,"Tucson, AZ","Portland, OR",4.80%,1323,45.5371,-122.65,32.1541,-110.8787,Tucson,Portland
2021/4/1,"New York, NY","Portland, OR",2.80%,1323,45.5371,-122.65,40.6943,-73.9249,New York,Portland
2021/4/1,"Spokane, WA","Portland, OR",2.80%,1323,45.5371,-122.65,47.6671,-117.433,Spokane,Portland
2021/4/1,"San Diego, CA","Portland, OR",2.50%,1323,45.5371,-122.65,32.8313,-117.1222,San Diego,Portland
2021/4/1,"Sacramento, CA","Portland, OR",2.10%,1323,45.5371,-122.65,38.5677,-121.4685,Sacramento,Portland
2021/4/1,"Phoenix, AZ","Portland, OR",2.10%,1323,45.5371,-122.65,33.5722,-112.0892,Phoenix,Portland
2021/4/1,"New York, NY","Raleigh, NC",19.20%,3808,35.8324,-78.6429,40.6943,-73.9249,New York,Raleigh
2021/4/1,"Washington, DC","Raleigh, NC",9.70%,3808,35.8324,-78.6429,38.9047,-77.0163,Washington,Raleigh
2021/4/1,"San Jose, CA","Raleigh, NC",7.80%,3808,35.8324,-78.6429,37.3012,-121.848,San Jose,Raleigh
2021/4/1,"Fayetteville, NC","Raleigh, NC",6.10%,3808,35.8324,-78.6429,35.085,-78.9772,Fayetteville,Raleigh
2021/4/1,"Los Angeles, CA","Raleigh, NC",4.80%,3808,35.8324,-78.6429,34.1141,-118.4068,Los Angeles,Raleigh
2021/4/1,"Greensboro, NC","Raleigh, NC",4.60%,3808,35.8324,-78.6429,36.0956,-79.8271,Greensboro,Raleigh
2021/4/1,"Boston, MA","Raleigh, NC",4.20%,3808,35.8324,-78.6429,42.3188,-71.0852,Boston,Raleigh
2021/4/1,"Seattle, WA","Raleigh, NC",4.00%,3808,35.8324,-78.6429,47.6211,-122.3244,Seattle,Raleigh
2021/4/1,"Chicago, IL","Raleigh, NC",3.40%,3808,35.8324,-78.6429,41.8375,-87.6866,Chicago,Raleigh
2021/4/1,"Charlotte, NC","Raleigh, NC",3.10%,3808,35.8324,-78.6429,35.2083,-80.8303,Charlotte,Raleigh
2021/4/1,"San Jose, CA","Sacramento, CA",72.10%,9910,38.5677,-121.4685,37.3012,-121.848,San Jose,Sacramento
2021/4/1,"Los Angeles, CA","Sacramento, CA",6.40%,9910,38.5677,-121.4685,34.1141,-118.4068,Los Angeles,Sacramento
2021/4/1,"Fresno, CA","Sacramento, CA",3.90%,9910,38.5677,-121.4685,36.783,-119.7939,Fresno,Sacramento
2021/4/1,"Chico, CA","Sacramento, CA",3.10%,9910,38.5677,-121.4685,39.7578,-121.8161,Chico,Sacramento
2021/4/1,"Reno, NV","Sacramento, CA",1.40%,9910,38.5677,-121.4685,39.5497,-119.8483,Reno,Sacramento
2021/4/1,"Seattle, WA","Sacramento, CA",1.30%,9910,38.5677,-121.4685,47.6211,-122.3244,Seattle,Sacramento
2021/4/1,"San Diego, CA","Sacramento, CA",1.30%,9910,38.5677,-121.4685,32.8313,-117.1222,San Diego,Sacramento
2021/4/1,"New York, NY","Sacramento, CA",0.70%,9910,38.5677,-121.4685,40.6943,-73.9249,New York,Sacramento
2021/4/1,"Portland, OR","Sacramento, CA",0.70%,9910,38.5677,-121.4685,45.5371,-122.65,Portland,Sacramento
2021/4/1,"Washington, DC","Sacramento, CA",0.50%,9910,38.5677,-121.4685,38.9047,-77.0163,Washington,Sacramento
2021/4/1,"San Jose, CA","Salinas, CA",70.50%,595,36.6883,-121.6317,37.3012,-121.848,San Jose,Salinas
2021/4/1,"Los Angeles, CA","Salinas, CA",8.50%,595,36.6883,-121.6317,34.1141,-118.4068,Los Angeles,Salinas
2021/4/1,"Sacramento, CA","Salinas, CA",2.70%,595,36.6883,-121.6317,38.5677,-121.4685,Sacramento,Salinas
2021/4/1,"San Diego, CA","Salinas, CA",1.80%,595,36.6883,-121.6317,32.8313,-117.1222,San Diego,Salinas
2021/4/1,"Seattle, WA","Salinas, CA",1.70%,595,36.6883,-121.6317,47.6211,-122.3244,Seattle,Salinas
2021/4/1,"San Luis Obispo, CA","Salinas, CA",1.60%,595,36.6883,-121.6317,35.2669,-120.669,San Luis Obispo,Salinas
2021/4/1,"Washington, DC","Salinas, CA",1.00%,595,36.6883,-121.6317,38.9047,-77.0163,Washington,Salinas
2021/4/1,"Fresno, CA","Salinas, CA",1.00%,595,36.6883,-121.6317,36.783,-119.7939,Fresno,Salinas
2021/4/1,"New York, NY","Salinas, CA",0.70%,595,36.6883,-121.6317,40.6943,-73.9249,New York,Salinas
2021/4/1,"Chicago, IL","Salinas, CA",0.70%,595,36.6883,-121.6317,41.8375,-87.6866,Chicago,Salinas
2021/4/1,"Los Angeles, CA","Salt Lake City, UT",20.80%,1146,40.7776,-111.9311,34.1141,-118.4068,Los Angeles,Salt Lake City
2021/4/1,"Las Vegas, NV","Salt Lake City, UT",13.40%,1146,40.7776,-111.9311,36.2333,-115.2654,Las Vegas,Salt Lake City
2021/4/1,"Washington, DC","Salt Lake City, UT",12.90%,1146,40.7776,-111.9311,38.9047,-77.0163,Washington,Salt Lake City
2021/4/1,"San Jose, CA","Salt Lake City, UT",8.70%,1146,40.7776,-111.9311,37.3012,-121.848,San Jose,Salt Lake City
2021/4/1,"Seattle, WA","Salt Lake City, UT",6.10%,1146,40.7776,-111.9311,47.6211,-122.3244,Seattle,Salt Lake City
2021/4/1,"Denver, CO","Salt Lake City, UT",4.80%,1146,40.7776,-111.9311,39.762,-104.8758,Denver,Salt Lake City
2021/4/1,"San Diego, CA","Salt Lake City, UT",3.50%,1146,40.7776,-111.9311,32.8313,-117.1222,San Diego,Salt Lake City
2021/4/1,"Phoenix, AZ","Salt Lake City, UT",2.80%,1146,40.7776,-111.9311,33.5722,-112.0892,Phoenix,Salt Lake City
2021/4/1,"Portland, OR","Salt Lake City, UT",2.10%,1146,40.7776,-111.9311,45.5371,-122.65,Portland,Salt Lake City
2021/4/1,"Chicago, IL","Salt Lake City, UT",2.00%,1146,40.7776,-111.9311,41.8375,-87.6866,Chicago,Salt Lake City
2021/4/1,"Houston, TX","San Antonio, TX",14.50%,4368,29.4632,-98.5238,29.786,-95.3885,Houston,San Antonio
2021/4/1,"Austin, TX","San Antonio, TX",13.00%,4368,29.4632,-98.5238,30.3005,-97.7522,Austin,San Antonio
2021/4/1,"Los Angeles, CA","San Antonio, TX",9.90%,4368,29.4632,-98.5238,34.1141,-118.4068,Los Angeles,San Antonio
2021/4/1,"Chicago, IL","San Antonio, TX",6.60%,4368,29.4632,-98.5238,41.8375,-87.6866,Chicago,San Antonio
2021/4/1,"Seattle, WA","San Antonio, TX",6.50%,4368,29.4632,-98.5238,47.6211,-122.3244,Seattle,San Antonio
2021/4/1,"Dallas, TX","San Antonio, TX",6.20%,4368,29.4632,-98.5238,32.7935,-96.7667,Dallas,San Antonio
2021/4/1,"San Jose, CA","San Antonio, TX",4.60%,4368,29.4632,-98.5238,37.3012,-121.848,San Jose,San Antonio
2021/4/1,"Washington, DC","San Antonio, TX",4.20%,4368,29.4632,-98.5238,38.9047,-77.0163,Washington,San Antonio
2021/4/1,"San Diego, CA","San Antonio, TX",3.00%,4368,29.4632,-98.5238,32.8313,-117.1222,San Diego,San Antonio
2021/4/1,"New York, NY","San Antonio, TX",2.40%,4368,29.4632,-98.5238,40.6943,-73.9249,New York,San Antonio
2021/4/1,"Los Angeles, CA","San Diego, CA",58.80%,3147,32.8313,-117.1222,34.1141,-118.4068,Los Angeles,San Diego
2021/4/1,"San Jose, CA","San Diego, CA",11.90%,3147,32.8313,-117.1222,37.3012,-121.848,San Jose,San Diego
2021/4/1,"Seattle, WA","San Diego, CA",3.40%,3147,32.8313,-117.1222,47.6211,-122.3244,Seattle,San Diego
2021/4/1,"Washington, DC","San Diego, CA",2.50%,3147,32.8313,-117.1222,38.9047,-77.0163,Washington,San Diego
2021/4/1,"New York, NY","San Diego, CA",2.10%,3147,32.8313,-117.1222,40.6943,-73.9249,New York,San Diego
2021/4/1,"Phoenix, AZ","San Diego, CA",1.70%,3147,32.8313,-117.1222,33.5722,-112.0892,Phoenix,San Diego
2021/4/1,"Chicago, IL","San Diego, CA",1.60%,3147,32.8313,-117.1222,41.8375,-87.6866,Chicago,San Diego
2021/4/1,"Sacramento, CA","San Diego, CA",1.30%,3147,32.8313,-117.1222,38.5677,-121.4685,Sacramento,San Diego
2021/4/1,"Boston, MA","San Diego, CA",1.20%,3147,32.8313,-117.1222,42.3188,-71.0852,Boston,San Diego
2021/4/1,"Denver, CO","San Diego, CA",1.10%,3147,32.8313,-117.1222,39.762,-104.8758,Denver,San Diego
2021/4/1,"Los Angeles, CA","San Jose, CA",17.50%,-45577,37.3012,-121.848,34.1141,-118.4068,Los Angeles,San Jose
2021/4/1,"Sacramento, CA","San Jose, CA",15.20%,-45577,37.3012,-121.848,38.5677,-121.4685,Sacramento,San Jose
2021/4/1,"New York, NY","San Jose, CA",6.70%,-45577,37.3012,-121.848,40.6943,-73.9249,New York,San Jose
2021/4/1,"Seattle, WA","San Jose, CA",5.90%,-45577,37.3012,-121.848,47.6211,-122.3244,Seattle,San Jose
2021/4/1,"Salinas, CA","San Jose, CA",5.50%,-45577,37.3012,-121.848,36.6883,-121.6317,Salinas,San Jose
2021/4/1,"Santa Maria, CA","San Jose, CA",5.10%,-45577,37.3012,-121.848,34.9333,-120.4431,Santa Maria,San Jose
2021/4/1,"San Diego, CA","San Jose, CA",3.70%,-45577,37.3012,-121.848,32.8313,-117.1222,San Diego,San Jose
2021/4/1,"Washington, DC","San Jose, CA",3.00%,-45577,37.3012,-121.848,38.9047,-77.0163,Washington,San Jose
2021/4/1,"Boston, MA","San Jose, CA",2.80%,-45577,37.3012,-121.848,42.3188,-71.0852,Boston,San Jose
2021/4/1,"Chicago, IL","San Jose, CA",2.70%,-45577,37.3012,-121.848,41.8375,-87.6866,Chicago,San Jose
2021/4/1,"Los Angeles, CA","San Luis Obispo, CA",35.70%,2016,35.2669,-120.669,34.1141,-118.4068,Los Angeles,San Luis Obispo
2021/4/1,"San Jose, CA","San Luis Obispo, CA",32.10%,2016,35.2669,-120.669,37.3012,-121.848,San Jose,San Luis Obispo
2021/4/1,"Sacramento, CA","San Luis Obispo, CA",3.90%,2016,35.2669,-120.669,38.5677,-121.4685,Sacramento,San Luis Obispo
2021/4/1,"San Diego, CA","San Luis Obispo, CA",3.60%,2016,35.2669,-120.669,32.8313,-117.1222,San Diego,San Luis Obispo
2021/4/1,"Fresno, CA","San Luis Obispo, CA",3.60%,2016,35.2669,-120.669,36.783,-119.7939,Fresno,San Luis Obispo
2021/4/1,"Santa Maria, CA","San Luis Obispo, CA",3.10%,2016,35.2669,-120.669,34.9333,-120.4431,Santa Maria,San Luis Obispo
2021/4/1,"Bakersfield, CA","San Luis Obispo, CA",2.80%,2016,35.2669,-120.669,35.3529,-119.0359,Bakersfield,San Luis Obispo
2021/4/1,"Seattle, WA","San Luis Obispo, CA",2.50%,2016,35.2669,-120.669,47.6211,-122.3244,Seattle,San Luis Obispo
2021/4/1,"Salinas, CA","San Luis Obispo, CA",1.40%,2016,35.2669,-120.669,36.6883,-121.6317,Salinas,San Luis Obispo
2021/4/1,"Denver, CO","San Luis Obispo, CA",0.90%,2016,35.2669,-120.669,39.762,-104.8758,Denver,San Luis Obispo
2021/4/1,"San Jose, CA","Seattle, WA",18.00%,-6158,47.6211,-122.3244,37.3012,-121.848,San Jose,Seattle
2021/4/1,"Spokane, WA","Seattle, WA",10.20%,-6158,47.6211,-122.3244,47.6671,-117.433,Spokane,Seattle
2021/4/1,"Bellingham, WA","Seattle, WA",9.80%,-6158,47.6211,-122.3244,48.7548,-122.469,Bellingham,Seattle
2021/4/1,"Los Angeles, CA","Seattle, WA",8.80%,-6158,47.6211,-122.3244,34.1141,-118.4068,Los Angeles,Seattle
2021/4/1,"Portland, OR","Seattle, WA",5.90%,-6158,47.6211,-122.3244,45.5371,-122.65,Portland,Seattle
2021/4/1,"Denver, CO","Seattle, WA",5.10%,-6158,47.6211,-122.3244,39.762,-104.8758,Denver,Seattle
2021/4/1,"New York, NY","Seattle, WA",4.10%,-6158,47.6211,-122.3244,40.6943,-73.9249,New York,Seattle
2021/4/1,"Phoenix, AZ","Seattle, WA",3.80%,-6158,47.6211,-122.3244,33.5722,-112.0892,Phoenix,Seattle
2021/4/1,"Washington, DC","Seattle, WA",2.70%,-6158,47.6211,-122.3244,38.9047,-77.0163,Washington,Seattle
2021/4/1,"San Diego, CA","Seattle, WA",2.20%,-6158,47.6211,-122.3244,32.8313,-117.1222,San Diego,Seattle
2021/4/1,"Orlando, FL","Tampa, FL",13.80%,7969,27.9945,-82.4447,28.4773,-81.337,Orlando,Tampa
2021/4/1,"New York, NY","Tampa, FL",9.70%,7969,27.9945,-82.4447,40.6943,-73.9249,New York,Tampa
2021/4/1,"Washington, DC","Tampa, FL",9.10%,7969,27.9945,-82.4447,38.9047,-77.0163,Washington,Tampa
2021/4/1,"Chicago, IL","Tampa, FL",7.40%,7969,27.9945,-82.4447,41.8375,-87.6866,Chicago,Tampa
2021/4/1,"Miami, FL","Tampa, FL",5.90%,7969,27.9945,-82.4447,25.784,-80.2101,Miami,Tampa
2021/4/1,"North Port, FL","Tampa, FL",5.10%,7969,27.9945,-82.4447,27.0576,-82.1977,North Port,Tampa
2021/4/1,"Boston, MA","Tampa, FL",4.90%,7969,27.9945,-82.4447,42.3188,-71.0852,Boston,Tampa
2021/4/1,"Los Angeles, CA","Tampa, FL",3.60%,7969,27.9945,-82.4447,34.1141,-118.4068,Los Angeles,Tampa
2021/4/1,"Seattle, WA","Tampa, FL",3.20%,7969,27.9945,-82.4447,47.6211,-122.3244,Seattle,Tampa
2021/4/1,"Atlanta, GA","Tampa, FL",2.60%,7969,27.9945,-82.4447,33.7628,-84.422,Atlanta,Tampa
2021/4/1,"Los Angeles, CA","Urban Honolulu, HI",22.40%,2153,21.3294,-157.846,34.1141,-118.4068,Los Angeles,Urban Honolulu
2021/4/1,"San Jose, CA","Urban Honolulu, HI",19.70%,2153,21.3294,-157.846,37.3012,-121.848,San Jose,Urban Honolulu
2021/4/1,"Seattle, WA","Urban Honolulu, HI",11.60%,2153,21.3294,-157.846,47.6211,-122.3244,Seattle,Urban Honolulu
2021/4/1,"New York, NY","Urban Honolulu, HI",5.90%,2153,21.3294,-157.846,40.6943,-73.9249,New York,Urban Honolulu
2021/4/1,"Kahului, HI","Urban Honolulu, HI",4.80%,2153,21.3294,-157.846,20.8715,-156.4603,Kahului,Urban Honolulu
2021/4/1,"Washington, DC","Urban Honolulu, HI",4.70%,2153,21.3294,-157.846,38.9047,-77.0163,Washington,Urban Honolulu
2021/4/1,"San Diego, CA","Urban Honolulu, HI",4.30%,2153,21.3294,-157.846,32.8313,-117.1222,San Diego,Urban Honolulu
2021/4/1,"Portland, OR","Urban Honolulu, HI",2.30%,2153,21.3294,-157.846,45.5371,-122.65,Portland,Urban Honolulu
2021/4/1,"Chicago, IL","Urban Honolulu, HI",2.00%,2153,21.3294,-157.846,41.8375,-87.6866,Chicago,Urban Honolulu
2021/4/1,"Denver, CO","Urban Honolulu, HI",1.70%,2153,21.3294,-157.846,39.762,-104.8758,Denver,Urban Honolulu
2021/4/1,"Washington, DC","Virginia Beach, VA",50.70%,2155,36.7335,-76.0435,38.9047,-77.0163,Washington,Virginia Beach
2021/4/1,"New York, NY","Virginia Beach, VA",7.20%,2155,36.7335,-76.0435,40.6943,-73.9249,New York,Virginia Beach
2021/4/1,"Richmond, VA","Virginia Beach, VA",4.30%,2155,36.7335,-76.0435,37.5295,-77.4756,Richmond,Virginia Beach
2021/4/1,"Los Angeles, CA","Virginia Beach, VA",3.80%,2155,36.7335,-76.0435,34.1141,-118.4068,Los Angeles,Virginia Beach
2021/4/1,"San Diego, CA","Virginia Beach, VA",3.40%,2155,36.7335,-76.0435,32.8313,-117.1222,San Diego,Virginia Beach
2021/4/1,"Boston, MA","Virginia Beach, VA",2.40%,2155,36.7335,-76.0435,42.3188,-71.0852,Boston,Virginia Beach
2021/4/1,"Seattle, WA","Virginia Beach, VA",2.00%,2155,36.7335,-76.0435,47.6211,-122.3244,Seattle,Virginia Beach
2021/4/1,"Philadelphia, PA","Virginia Beach, VA",1.80%,2155,36.7335,-76.0435,40.0077,-75.1339,Philadelphia,Virginia Beach
2021/4/1,"Chicago, IL","Virginia Beach, VA",1.50%,2155,36.7335,-76.0435,41.8375,-87.6866,Chicago,Virginia Beach
2021/4/1,"San Jose, CA","Virginia Beach, VA",1.40%,2155,36.7335,-76.0435,37.3012,-121.848,San Jose,Virginia Beach
2021/4/1,"New York, NY","Washington, DC",15.40%,-18143,38.9047,-77.0163,40.6943,-73.9249,New York,Washington
2021/4/1,"Philadelphia, PA","Washington, DC",9.40%,-18143,38.9047,-77.0163,40.0077,-75.1339,Philadelphia,Washington
2021/4/1,"Salisbury, MD","Washington, DC",7.40%,-18143,38.9047,-77.0163,38.3756,-75.5865,Salisbury,Washington
2021/4/1,"Richmond, VA","Washington, DC",6.70%,-18143,38.9047,-77.0163,37.5295,-77.4756,Richmond,Washington
2021/4/1,"Boston, MA","Washington, DC",5.10%,-18143,38.9047,-77.0163,42.3188,-71.0852,Boston,Washington
2021/4/1,"Los Angeles, CA","Washington, DC",4.30%,-18143,38.9047,-77.0163,34.1141,-118.4068,Los Angeles,Washington
2021/4/1,"San Jose, CA","Washington, DC",3.70%,-18143,38.9047,-77.0163,37.3012,-121.848,San Jose,Washington
2021/4/1,"Seattle, WA","Washington, DC",2.70%,-18143,38.9047,-77.0163,47.6211,-122.3244,Seattle,Washington
2021/4/1,"Chicago, IL","Washington, DC",2.60%,-18143,38.9047,-77.0163,41.8375,-87.6866,Chicago,Washington
2021/4/1,"Miami, FL","Washington, DC",2.10%,-18143,38.9047,-77.0163,25.784,-80.2101,Miami,Washington
2021/7/1,"New York, NY","Albany, NY",45.80%,-2036,42.6664,-73.7987,40.6943,-73.9249,New York,Albany
2021/7/1,"Boston, MA","Albany, NY",9.10%,-2036,42.6664,-73.7987,42.3188,-71.0852,Boston,Albany
2021/7/1,"Washington, DC","Albany, NY",4.40%,-2036,42.6664,-73.7987,38.9047,-77.0163,Washington,Albany
2021/7/1,"Philadelphia, PA","Albany, NY",3.30%,-2036,42.6664,-73.7987,40.0077,-75.1339,Philadelphia,Albany
2021/7/1,"Los Angeles, CA","Albany, NY",2.90%,-2036,42.6664,-73.7987,34.1141,-118.4068,Los Angeles,Albany
2021/7/1,"San Jose, CA","Albany, NY",2.30%,-2036,42.6664,-73.7987,37.3012,-121.848,San Jose,Albany
2021/7/1,"Seattle, WA","Albany, NY",1.70%,-2036,42.6664,-73.7987,47.6211,-122.3244,Seattle,Albany
2021/7/1,"Detroit, MI","Albany, NY",1.60%,-2036,42.6664,-73.7987,42.3834,-83.1024,Detroit,Albany
2021/7/1,"Rochester, NY","Albany, NY",1.60%,-2036,42.6664,-73.7987,43.168,-77.6162,Rochester,Albany
2021/7/1,"Buffalo, NY","Albany, NY",1.40%,-2036,42.6664,-73.7987,42.9018,-78.8487,Buffalo,Albany
2021/7/1,"Los Angeles, CA","Albuquerque, NM",16.00%,1512,35.1054,-106.6465,34.1141,-118.4068,Los Angeles,Albuquerque
2021/7/1,"San Jose, CA","Albuquerque, NM",9.30%,1512,35.1054,-106.6465,37.3012,-121.848,San Jose,Albuquerque
2021/7/1,"Washington, DC","Albuquerque, NM",7.10%,1512,35.1054,-106.6465,38.9047,-77.0163,Washington,Albuquerque
2021/7/1,"Seattle, WA","Albuquerque, NM",7.00%,1512,35.1054,-106.6465,47.6211,-122.3244,Seattle,Albuquerque
2021/7/1,"Denver, CO","Albuquerque, NM",6.00%,1512,35.1054,-106.6465,39.762,-104.8758,Denver,Albuquerque
2021/7/1,"Dallas, TX","Albuquerque, NM",5.20%,1512,35.1054,-106.6465,32.7935,-96.7667,Dallas,Albuquerque
2021/7/1,"Austin, TX","Albuquerque, NM",4.50%,1512,35.1054,-106.6465,30.3005,-97.7522,Austin,Albuquerque
2021/7/1,"San Diego, CA","Albuquerque, NM",3.70%,1512,35.1054,-106.6465,32.8313,-117.1222,San Diego,Albuquerque
2021/7/1,"Phoenix, AZ","Albuquerque, NM",3.50%,1512,35.1054,-106.6465,33.5722,-112.0892,Phoenix,Albuquerque
2021/7/1,"Portland, OR","Albuquerque, NM",3.30%,1512,35.1054,-106.6465,45.5371,-122.65,Portland,Albuquerque
2021/7/1,"New York, NY","Atlanta, GA",12.30%,4769,33.7628,-84.422,40.6943,-73.9249,New York,Atlanta
2021/7/1,"Los Angeles, CA","Atlanta, GA",9.30%,4769,33.7628,-84.422,34.1141,-118.4068,Los Angeles,Atlanta
2021/7/1,"Washington, DC","Atlanta, GA",9.10%,4769,33.7628,-84.422,38.9047,-77.0163,Washington,Atlanta
2021/7/1,"San Jose, CA","Atlanta, GA",6.80%,4769,33.7628,-84.422,37.3012,-121.848,San Jose,Atlanta
2021/7/1,"Chicago, IL","Atlanta, GA",5.30%,4769,33.7628,-84.422,41.8375,-87.6866,Chicago,Atlanta
2021/7/1,"Miami, FL","Atlanta, GA",4.30%,4769,33.7628,-84.422,25.784,-80.2101,Miami,Atlanta
2021/7/1,"Seattle, WA","Atlanta, GA",3.50%,4769,33.7628,-84.422,47.6211,-122.3244,Seattle,Atlanta
2021/7/1,"Boston, MA","Atlanta, GA",3.40%,4769,33.7628,-84.422,42.3188,-71.0852,Boston,Atlanta
2021/7/1,"Orlando, FL","Atlanta, GA",2.90%,4769,33.7628,-84.422,28.4773,-81.337,Orlando,Atlanta
2021/7/1,"Philadelphia, PA","Atlanta, GA",2.70%,4769,33.7628,-84.422,40.0077,-75.1339,Philadelphia,Atlanta
2021/7/1,"San Jose, CA","Austin, TX",19.60%,4415,30.3005,-97.7522,37.3012,-121.848,San Jose,Austin
2021/7/1,"Houston, TX","Austin, TX",15.00%,4415,30.3005,-97.7522,29.786,-95.3885,Houston,Austin
2021/7/1,"Los Angeles, CA","Austin, TX",9.40%,4415,30.3005,-97.7522,34.1141,-118.4068,Los Angeles,Austin
2021/7/1,"Dallas, TX","Austin, TX",9.10%,4415,30.3005,-97.7522,32.7935,-96.7667,Dallas,Austin
2021/7/1,"Seattle, WA","Austin, TX",5.70%,4415,30.3005,-97.7522,47.6211,-122.3244,Seattle,Austin
2021/7/1,"Chicago, IL","Austin, TX",5.00%,4415,30.3005,-97.7522,41.8375,-87.6866,Chicago,Austin
2021/7/1,"San Antonio, TX","Austin, TX",3.60%,4415,30.3005,-97.7522,29.4632,-98.5238,San Antonio,Austin
2021/7/1,"New York, NY","Austin, TX",3.40%,4415,30.3005,-97.7522,40.6943,-73.9249,New York,Austin
2021/7/1,"Washington, DC","Austin, TX",2.90%,4415,30.3005,-97.7522,38.9047,-77.0163,Washington,Austin
2021/7/1,"San Diego, CA","Austin, TX",2.30%,4415,30.3005,-97.7522,32.8313,-117.1222,San Diego,Austin
2021/7/1,"Los Angeles, CA","Bakersfield, CA",76.00%,1899,35.3529,-119.0359,34.1141,-118.4068,Los Angeles,Bakersfield
2021/7/1,"San Jose, CA","Bakersfield, CA",8.90%,1899,35.3529,-119.0359,37.3012,-121.848,San Jose,Bakersfield
2021/7/1,"San Diego, CA","Bakersfield, CA",1.90%,1899,35.3529,-119.0359,32.8313,-117.1222,San Diego,Bakersfield
2021/7/1,"Seattle, WA","Bakersfield, CA",1.10%,1899,35.3529,-119.0359,47.6211,-122.3244,Seattle,Bakersfield
2021/7/1,"Sacramento, CA","Bakersfield, CA",1.00%,1899,35.3529,-119.0359,38.5677,-121.4685,Sacramento,Bakersfield
2021/7/1,"Fresno, CA","Bakersfield, CA",1.00%,1899,35.3529,-119.0359,36.783,-119.7939,Fresno,Bakersfield
2021/7/1,"San Luis Obispo, CA","Bakersfield, CA",0.90%,1899,35.3529,-119.0359,35.2669,-120.669,San Luis Obispo,Bakersfield
2021/7/1,"Las Vegas, NV","Bakersfield, CA",0.80%,1899,35.3529,-119.0359,36.2333,-115.2654,Las Vegas,Bakersfield
2021/7/1,"Santa Maria, CA","Bakersfield, CA",0.80%,1899,35.3529,-119.0359,34.9333,-120.4431,Santa Maria,Bakersfield
